state,statename,id,ufips,name,type,local,pressure,countyleg,stateleg,localcourts,statecourts,commission,loczoning,council,cntyboard,cntyzoning,envboard,commission_norez,council_norez,cntyboard_norez,envboard_norez,publhlth_norez,dsgnrev_norez,sfulandsupply,mfulandsupply,sfuinfracost,mfuinfracost,sfudensrestr,mfudensrestr,sfuimpact,mfuimpact,sfubudget,mfubudget,sfucouncil,mfucouncil,sfucitizen,mfucitizen,sfuschool,mfuschool,sfulengthzoning,mfulengthzoning,sfulengthpermit,mfulengthpermit,sfulengthdvlp,mfulengthdvlp,sfupermitlimit,mfupermitlimit,sfuconstrlimit,mfuconstrlimit,mfudwelllimit,mfudwellunitlimit,minlotsize,minlotsize_lhalfacre,minlotsize_mhalfacre,minlotsize_oneacre,minlotsize_twoacres,affordable,sfusupply,mfusupply,commsupply,indsupply,lotdevcostincrease,sflotdevcostincrease,time_sfu,time_mfu,timechg_sfu,timechg_mfu,time1_l50sfu,time1_m50sfu,time1_mfu,time2_l50sfu,time2_m50sfu,time2_mfu,submitted,alloc_local,alloc_pressure,alloc_countyleg,alloc_sfubudget,alloc_mfubudget,alloc_sfucouncil,alloc_mfucouncil,alloc_sfucitizen,alloc_mfucitizen,alloc_sfuschool,alloc_mfuschool,alloc_LPPI,alloc_time_sfu,alloc_time_mfu,alloc_time1_l50sfu,alloc_time1_m50sfu,alloc_time1_mfu,alloc_time2_l50sfu,alloc_time2_m50sfu,alloc_time2_mfu,alloc_ADI,approved,officialname,execrating,judicialrating,town_meet,zonvote,zonvote_super,totinitiatives,msaname99,msa99,stateid,msastate,stacode,namene,LPPI,SPII,SCII,LZAI,LPAI,LAI,DRI,OSI,EI,SRI,ADI,WRLURI,weight,weight_metro
Alabama,AL,127777,76944,"Trussville City, AL",City,3,2,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,3,,3,,4,,2,,3,2,2,2,2,3,2,3,1,,1,,1,,0,0,0,0,0,1,1,1,0,1,0,1,3,3,3,3,30,30,1,1,0,0,9.5,18.5,14.008085,9.5,18.5,9.5,28,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,19,Lynn B. Porter,1,3,0,0,0,0,"Birmingham, AL MSA",1000,AL,1000,AL,,-.65997308,-1.3834146,3,2,1,0,1,1,1,1,9.1675653,.32437176,23.228634,14.967376
Alabama,AL,184095,62328,"Prattville City, AL",City,5,4,3,2,2,1,0,0,1,0,0,0,1,0,0,0,1,0,5,3,3,2,3,2,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,3,4,2,2,30,30,2,2,0,0,4.5,4.5,4.5,4.5,4.5,4.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Joel Duke,1,3,0,0,0,0,"Montgomery, AL MSA",5240,AL,5240,AL,,-.16935264,-1.3834146,3,1,2,0,0,0,1,0,3.6666667,-.99175501,20.320826,11.862607
Alabama,AL,184035,37000,"Huntsville City, AL",City,4,2,1,2,2,2,1,0,1,0,0,0,1,0,0,0,0,0,1,1,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,,,,,0,2,1,1,2,30,30,1,1,0,0,4.5,4.5,4.5,4.5,4.5,4.5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Marie Bostick,1,3,0,0,0,0,"Huntsville, AL MSA",3440,AL,3440,AL,,-1.1505935,-1.3834146,3,2,1,0,0,0,0,0,3.3333333,-1.6218392,6.5480561,5.2760339
Alabama,AL,184210,15064,"Citronelle City, AL",City,3,2,1,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,3,5,5,3,3,3,3,3,4,1,3,1,4,3,4,2,4,1,2,3,4,0,0,0,0,0,0,1,,1,0,0,0,3,3,3,3,30,30,6,12,0,0,4.5,9.5,9.5,4.5,9.5,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lori H. Bryan,1,3,0,0,0,0,"Mobile, AL MSA",5160,AL,5160,AL,,-.37961856,-1.3834146,3,2,1,0,0,1,1,0,8.2222223,-.44745475,36.186306,18.319498
Alabama,AL,128613,40672,"City of Lafayette, AL",City,2,2,2,2,2,2,1,0,1,0,0,0,1,0,0,0,0,0,1,1,3,1,2,1,1,1,3,1,2,1,2,1,2,1,2,1,1,1,2,1,0,0,0,0,0,0,,,,,,1,1,1,1,1,,10,2,2,0,0,4.5,4.5,4.5,4.5,4.5,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Pete Gardale,1,3,0,0,0,0,,9999,AL,2,AL,,-1.0805049,-1.3834146,3,2,1,0,0,1,0,0,3.6666667,-1.1785936,28.591665,
Arkansas,AR,198278,9460,"Bryant City, AR",City,5,4,2,1,1,1,1,0,2,0,0,0,1,0,0,0,0,0,3,3,3,3,5,5,2,2,3,3,3,3,3,3,4,4,1,1,1,1,1,1,0,0,0,0,0,0,1,1,,,,0,3,5,3,4,50,50,1,5,0,1,4.5,4.5,4.5,4.5,4.5,4.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Lavenia Jones,1,1,0,0,0,0,"Little Rock-North Little Rock, AR MSA",4400,AR,4400,AR,,.53153372,-1.1723351,1,2,1,0,0,0,1,0,4,-.80267662,26.399166,14.479683
Arkansas,AR,151450,14140,"Clarksville City, AR",City,5,3,1,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,0,0,0,0,0,0,1,1,0,0,0,0,3,3,3,3,,,1,1,1,1,4.5,4.5,4.5,9.5,9.5,9.5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Barbara Blackard,1,1,0,0,0,0,,9999,AR,3,AR,,-1.0104163,-1.1723351,1,3,0,0,0,0,0,0,5,-1.4608899,15.934715,
Arkansas,AR,198361,24430,"Forrest City, AR",City,5,3,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,3,5,3,4,3,3,5,5,5,5,4,4,2,5,3,3,3,3,3,3,3,5,0,0,0,0,0,0,1,1,0,0,0,1,1,3,1,2,30,10,2,7,0,0,1.5,4.5,4.5,1.5,4.5,4.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Chester Crossen,1,1,0,0,0,0,,9999,AR,3,AR,,.6016224,-1.1723351,1,2,2,0,0,1,1,0,3.8333333,-.21320291,11.656772,
Arkansas,AR,151118,46970,"Morrilton City, AR",City,5,4,2,4,3,3,1,0,1,0,0,0,1,0,0,0,0,0,1,1,5,5,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,,,,,0,3,3,4,5,30,,1,1,2,2,4.5,2.4312739,3.0047395,9.2320423,9.5,9.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,Stewart Nelson,1,1,0,0,0,0,,9999,AR,3,AR,,-.5898844,-1.1723351,1,2,1,0,0,0,0,0,4.5742283,-1.1326352,18.218916,
Arkansas,AR,198452,23290,"Fayetteville City, AR",City,3,3,1,1,1,1,2,0,1,0,0,0,2,0,0,0,0,0,4,3,1,1,4,4,2,2,3,3,4,4,3,3,5,5,4,4,4,4,5,5,0,0,0,0,0,0,1,1,0,0,0,0,4,3,3,2,70,70,6,3,1,1,4.5,4.5,4.5,4.5,9.5,4.5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,Leif Olson,1,1,0,0,0,0,"Fayetteville-Springdale-Rogers, AR MSA",2580,AR,2580,AR,,.25117919,-1.1723351,1,2,1,0,0,1,1,0,5.0555553,-.38837332,4.213871,3.7100751
Arkansas,AR,207758,43610,"Malvern, AR",City,4,2,1,3,2,2,1,0,2,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,3,2,2,4,4,0,0,0,0,0,0,0,,,,,0,2,2,2,2,50,10,1,1,1,1,1.5,1.5,1.5,18.5,18.5,18.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Len Dawson,1,1,0,0,0,0,,9999,AR,3,AR,,-.73006171,-1.1723351,1,2,0,0,0,0,0,0,7,-1.1230665,21.822792,
Arkansas,AR,198465,64370,"Siloam Springs City, AR",City,5,3,2,2,1,3,1,0,1,0,0,0,1,1,0,0,0,0,1,2,3,3,1,5,3,3,2,2,1,1,1,1,2,2,3,3,2,2,4,4,0,0,0,0,0,0,1,,1,,,0,4,4,3,3,10,10,2,2,0,0,4.5,4.5,4.5,4.5,4.5,4.5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Ben Rhoads,1,1,0,0,0,0,"Fayetteville-Springdale-Rogers, AR MSA",2580,AR,2580,AR,,-.5898844,-1.1723351,1,2,2,0,0,0,1,0,3.6666667,-.96833587,12.118811,7.8277268
Arkansas,AR,151388,5320,"Bentonville City, AR",City,4,3,1,2,2,2,1,0,1,0,0,0,1,0,0,0,0,0,3,4,4,4,2,3,5,5,5,5,2,3,3,4,3,5,1,3,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,3,70,90,2,2,1,1,1.5,1.5,1.5,2.5909464,4.5,4.5,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,90,Troy Galloway,1,1,0,0,0,0,"Fayetteville-Springdale-Rogers, AR MSA",2580,AR,2580,AR,,.39135647,-1.1723351,1,2,1,0,0,0,1,0,2.4545496,-1.0018177,11.743041,7.4237366
Arkansas,AR,198323,67490,"Stuttgart City, AR",City,5,3,3,3,3,3,1,1,1,0,0,0,0,1,0,0,0,0,5,5,3,3,3,3,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,0,0,0,0,0,0,1,,,,,0,3,3,3,3,30,30,.3846239061231219,1.297049617183864,0,0,4.5,9.5,4.5,4.5,9.5,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,Harry Phelps,1,1,0,0,0,0,,9999,AR,3,AR,,-.44970718,-1.1723351,1,3,1,0,0,0,0,0,4.3913898,-1.1613024,18.801615,
Arkansas,AR,151090,34750,"Jacksonville City, AR",City,5,4,2,1,2,1,1,0,1,0,0,0,1,0,0,0,0,1,5,5,5,4,3,4,3,3,5,5,1,5,1,5,1,1,4,5,4,4,3,5,0,0,0,0,0,0,1,,,,,0,3,4,3,1,30,30,1,1,0,0,1.5,4.5,4.5,1.5,1.5,1.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,James S. Whisker,1,1,0,0,0,0,"Little Rock-North Little Rock, AR MSA",4400,AR,4400,AR,,.39135647,-1.1723351,1,2,2,0,0,0,1,0,2,-.85094196,9.2431517,6.5059085
Arkansas,AR,198292,21730,"England City, AR",City,3,3,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,,1,,3,,1,,2,3,1,1,4,4,1,1,1,,1,,2,,0,0,0,0,0,0,1,,,,,1,3,3,2,2,10,10,1,1,0,0,9.5,12.54208,8.8445482,4.5,9.5,4.5,12,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,10,Tony Dickenson,1,1,0,0,0,0,"Little Rock-North Little Rock, AR MSA",4400,AR,4400,AR,,-.65997308,-1.1723351,1,1,1,0,0,1,1,0,5.8207364,-.52629977,16.019276,9.0403652
Arkansas,AR,151134,50450,"North Little Rock City, AR",City,5,3,1,4,3,4,1,0,1,0,0,0,1,0,0,0,0,0,5,3,3,3,1,1,1,3,1,1,1,1,1,1,1,1,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,2,30,30,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Robert Voyles,1,1,0,0,0,0,"Little Rock-North Little Rock, AR MSA",4400,AR,4400,AR,,-1.0104163,-1.1723351,1,2,1,0,0,0,1,0,1.3333334,-1.5276258,10.001645,6.9133592
Arkansas,AR,151488,28780,"Greenwood City, AR",City,5,4,2,3,2,3,1,0,1,0,0,0,0,0,0,0,1,0,4,4,3,3,3,4,2,2,4,4,3,3,3,4,2,2,2,3,2,2,3,3,0,0,0,0,0,1,0,0,0,0,0,1,3,4,3,4,30,30,3,.8353119140383147,0,0,1.5,4.5,4.5,1.5,4.5,4.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,Steve Tedford,1,1,0,0,0,0,"Fort Smith, AR-OK MSA",2720,AR,2720,AR,,.46144509,-1.1723351,1,2,1,0,0,0,0,1,2.9725521,-.83353406,26.245461,12.798556
Arkansas,AR,198470,66080,"Springdale City, AR",City,4,3,2,2,2,2,1,0,1,0,0,0,1,0,0,0,0,0,4,5,5,4,4,5,1,1,2,4,1,4,3,5,3,4,2,2,2,2,2,2,0,0,0,0,0,0,1,1,1,0,0,1,1,5,3,3,50,50,2,2,0,0,1.5,1.5,1.5,9.5,9.5,9.5,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,Patricia Christie,1,1,0,0,0,0,"Fayetteville-Springdale-Rogers, AR MSA",2580,AR,2580,AR,,.25117919,-1.1723351,1,2,1,0,0,1,1,0,4.3333335,-.46222168,11.974234,8.0182152
Arkansas,AR,198417,70010,"Truman Town, AR",Town,4,4,3,3,3,3,1,0,1,0,0,0,0,0,0,0,0,0,4,4,5,5,4,4,3,3,3,3,5,5,5,5,5,5,3,3,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,1,3,4,3,3,30,30,1,1,0,0,1.5,1.5,1.5,1.5,1.5,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,James Ruffin,1,1,0,0,0,0,,9999,AR,3,AR,,1.2324201,-1.1723351,1,2,0,0,0,1,1,0,1.3333334,-.6785174,28.287268,
Arkansas,AR,151356,5560,"Berryville City, AR",City,5,4,2,2,2,2,1,1,1,0,0,0,1,1,0,0,0,0,4,4,5,5,3,3,1,1,4,4,2,2,3,3,5,5,3,3,2,2,3,3,0,0,0,0,0,0,1,1,0,0,0,0,3,4,2,4,30,30,3,3,1,1,9.5,9.5,9.5,4.5,4.5,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jay C. Lee,1,1,0,0,0,0,,9999,AR,3,AR,,.67171097,-1.1723351,1,3,2,0,0,1,1,0,5.6666665,-.056271266,18.894054,
Arkansas,AR,198206,73310,"Warren City, AR",City,5,3,1,3,1,1,1,0,1,0,0,0,1,0,0,0,0,0,5,5,5,5,1,1,1,1,3,3,1,1,4,5,1,1,1,1,1,1,2,2,0,0,0,0,0,0,1,,,,,0,3,3,2,2,,,2,2,0,0,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rob Johnson,1,1,0,0,0,0,,9999,AR,3,AR,,-.23944126,-1.1723351,1,2,1,0,0,0,1,0,1.6666666,-1.2674029,23.486513,
Arkansas,AR,397291,13472,"Cherokee Village City, AR",Village,5,3,1,2,3,2,1,1,1,0,0,1,1,0,0,0,0,0,1,3,3,3,3,3,,,1,1,1,1,2,3,2,2,2,2,2,2,3,4,0,0,0,0,0,0,,,,,,1,1,3,3,2,10,10,1,2,0,0,1.5,2.6253569,8.623786,3.9567583,4.5,9.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1.5,Tom Thompson,1,1,0,0,0,0,,9999,AR,3,AR,,-.65997308,-1.1723351,1,4,1,0,0,0,0,0,3.9117668,-1.3231068,36.872715,
Arkansas,AR,198462,60410,"Rogers City, AR",City,5,3,1,1,1,1,2,0,2,0,0,0,1,0,0,0,0,0,5,5,5,5,3,3,1,1,2,2,5,5,3,3,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,1,1,1,1,0,3,5,2,1,50,70,2,2,0,0,9.5,9.5,9.5,9.5,9.5,9.5,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,Derrel Smith,1,1,0,0,0,1,"Fayetteville-Springdale-Rogers, AR MSA",2580,AR,2580,AR,,1.503513,-1.1723351,1,2,1,0,1,1,1,0,7,.7806707,11.880007,7.8199282
Arkansas,AR,198172,55310,"Pine Bluff City, AR",City,2,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3,3,3,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,,1,,,0,3,4,3,2,30,30,1,1,0,0,4.5,4.5,4.5,1.5,1.5,1.5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,Allan Skinner,1,1,0,0,0,0,"Pine Bluff, AR MSA",6240,AR,6240,AR,,-1.2907708,-1.1723351,1,2,0,0,0,0,0,0,2.3333333,-1.7647055,13.581509,8.1175165
Arkansas,AR,150927,46580,"Monticello City, AR",City,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,50,30,1,1,0,0,1.1626325,1.9802548,5.6785598,1.5,1.5,1.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,,Cindy Faliowi,1,1,0,0,0,0,,9999,AR,3,AR,,-1.5711253,-1.1723351,1,0,0,0,0,0,0,0,1.8134941,-1.7979169,10.796731,
Arkansas,AR,198288,15190,"Conway City, AR",City,5,5,1,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,4,4,4,4,2,2,3,3,3,3,1,1,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,1,,,,,0,2,4,2,2,50,50,1,1,1,1,4.5,4.5,4.5,4.5,4.5,4.5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,William A. Polk,1,1,0,0,0,0,"Little Rock-North Little Rock, AR MSA",4400,AR,4400,AR,,-.16935264,-1.1723351,1,1,1,0,0,1,1,0,3.3333333,-.63673419,6.9589067,5.3207679
Arkansas,AR,198249,33400,"City of Hot Springs, AR",City,3,3,1,1,1,1,1,0,2,0,0,0,1,0,0,0,0,1,4,4,5,5,3,4,4,4,2,2,1,1,2,3,1,1,1,2,1,2,1,2,0,0,0,0,0,0,1,1,0,0,0,0,2,4,3,2,70,50,1,1,0,1,1.5,1.5,1.5,1.5,1.5,1.5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,Jerry Raetz,1,1,0,0,0,1,,9999,AR,3,AR,,.45218354,-1.1723351,1,2,2,0,0,1,1,0,1.3333334,-.51266479,12.732957,
Arizona,AZ,160993,65350,"Sedona City, AZ",City,1,1,2,1,2,2,1,0,1,0,0,0,1,0,0,0,0,0,5,5,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,1,1,2,2,0,0,0,0,0,0,1,,1,1,1,0,4,4,3,,50,100,14,3,0,0,18.5,18.5,9.5,18.5,18.5,18.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Roger E. Eastman,3,3,0,0,0,1,,9999,AZ,2620,AZ,,-.038436927,1.1809753,3,2,1,0,1,0,1,0,14.166667,1.2326812,7.3967385,
Arizona,AZ,202743,46000,"Mesa City, AZ",City,4,3,2,2,1,,1,0,1,0,0,0,1,1,0,0,0,1,4,4,2,2,1,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1,2,2,0,0,0,0,0,0,,,,,,0,3,3,3,2,,,10,6,0,0,9.5,9.5,4.5,1.5,1.5,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,John Wesley,3,3,0,0,0,1,"Phoenix-Mesa, AZ MSA",6200,AZ,6200,AZ,,.52227217,1.1809753,3,2,3,0,0,0,1,0,6.1111112,.3652682,5.6360583,5.2617011
Arizona,AZ,203130,12840,"Chino Valley Town, AZ",Town,5,3,1,4,1,1,1,0,1,0,0,0,1,1,0,0,0,0,2,5,5,5,4,4,2,2,1,1,1,3,3,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,2,5,4,4,30,100,4,4,0,0,4.5,9.5,4.5,9.5,9.5,4.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,Daniel J. Hortert,3,3,0,0,0,0,,9999,AZ,4,AZ,,-.51979584,1.1809753,3,2,2,0,1,1,1,0,6,.84239352,21.09301,
Arizona,AZ,202887,28380,"Goodyear, AZ",City,5,3,1,2,1,2,1,0,1,0,0,0,1,1,0,0,0,1,4,4,5,4,5,4,4,3,4,4,3,3,3,3,2,2,4,3,4,3,4,3,0,0,0,0,0,0,1,,1,,,0,3,4,2,1,30,30,12,12.27989871047561,1,1,18.5,18.5,18.5,9.5,9.5,9.5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,34,Harvey Krauss,3,3,0,0,0,0,"Phoenix-Mesa, AZ MSA",6200,AZ,6200,AZ,,.11100192,1.1809753,3,2,3,0,0,1,1,0,13.379983,1.3764937,24.468962,18.389044
Arizona,AZ,203010,83090,"Willcox City, AZ",City,5,4,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,3,3,4,4,3,3,4,4,3,3,2,2,2,2,3,3,1,1,3,3,3,3,0,0,0,0,0,0,1,1,1,1,1,0,3,2,3,3,10,10,1,1,1,1,4.5,4.5,4.5,4.5,4.5,4.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sandra Thomas,3,3,0,0,0,0,,9999,AZ,4,AZ,,.11100192,1.1809753,3,3,0,0,1,1,1,0,3.3333333,.30894932,18.893347,
Arizona,AZ,160192,2830,"Apache Junction City, AZ",City,5,3,1,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,3,3,4,4,3,5,4,4,1,1,1,3,2,4,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,1,1,1,1,0,2,3,1,3,50,50,6,3,1,1,9.5,9.5,4.5,9.5,9.5,9.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Rudy Esquivias,3,3,0,0,0,0,"Phoenix-Mesa, AZ MSA",6200,AZ,6200,AZ,,-.44970718,1.1809753,3,1,1,0,1,1,1,0,7.2777777,.84734017,35.499577,20.937984
Arizona,AZ,203103,83930,"Winslow City, AZ",City,5,2,3,3,3,3,1,1,1,0,0,0,1,1,0,0,0,1,2,2,3,3,3,3,1,3,1,2,1,2,1,2,1,3,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,3,3,,3,10,10,1,2,0,1,1.5,1.5,1.5,4.5,4.5,4.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Jane Zukowski,3,3,0,0,0,0,,9999,AZ,4,AZ,,-.51979584,1.1809753,3,3,3,0,1,1,1,0,2.5,.63077915,19.435749,
Arizona,AZ,203086,33280,"City of Holbrook, AZ",City,5,4,3,3,2,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,5,5,1,1,3,3,4,4,1,1,1,1,1,1,2,2,2,2,2,2,0,0,0,0,0,0,1,0,1,0,0,0,2,2,2,2,10,10,7,7,0,0,4.5,4.5,1.5,1.5,1.5,1.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,David M. Newlin,3,3,0,0,0,0,,9999,AZ,4,AZ,,-.16935264,1.1809753,3,3,3,0,0,1,1,0,4,.28405488,19.020727,
Arizona,AZ,329218,62140,"Sahuarita, AZ",Town,5,4,3,3,3,3,1,0,1,0,0,0,1,1,0,0,0,1,4,4,3,3,4,4,3,2,5,5,3,3,3,3,5,5,4,4,4,4,4,4,0,0,0,0,0,1,1,1,,1,1,0,3,3,3,3,100,100,6,8,1,0,18.5,18.5,18.5,4.5,4.5,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orlanthia Henderson,3,3,0,0,0,0,"Tucson, AZ MSA",8520,AZ,8520,AZ,,1.0922428,1.1809753,3,2,3,0,1,1,1,1,10,2.0760942,15.034653,10.843554
Arizona,AZ,160255,23760,"Florence Town, AZ",Town,5,2,2,3,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5,3,4,4,4,3,3,3,4,4,1,1,2,2,1,1,3,3,3,3,3,3,0,0,0,0,0,0,1,1,0,0,0,0,3,3,4,5,90,50,1,1,0,0,4.5,4.5,4.5,4.5,4.5,4.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Larry quick,3,3,0,0,0,0,"Phoenix-Mesa, AZ MSA",6200,AZ,6200,AZ,,-.44970718,1.1809753,3,3,1,0,0,1,1,0,3.3333333,-.26105353,39.294273,32.009624
Arizona,AZ,203134,16410,"Cottonwood City, AZ",City,4,3,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,4,4,4,4,3,3,2,2,2,2,2,2,3,3,2,2,2,2,2,2,3,3,0,0,0,0,0,0,1,,1,,,0,4,2,4,4,90,70,6,3,0,0,4.5,9.5,4.5,4.5,9.5,4.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Jerry Owen,3,3,0,0,0,0,,9999,AZ,4,AZ,,-.44970718,1.1809753,3,2,2,0,0,1,1,0,5.6111112,.22029489,8.8328609,
Arizona,AZ,202708,55000,"Phoenix City, AZ",City,5,5,2,3,3,3,1,0,1,0,0,0,0,1,0,0,0,0,3,3,3,3,3,3,2,2,3,3,1,1,2,3,2,2,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,,,,,30,30,5,5,1,1,9.5,9.5,9.5,4.5,4.5,4.5,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,,3,3,0,0,0,1,"Phoenix-Mesa, AZ MSA",6200,AZ,6200,AZ,,1.4334245,1.1809753,3,2,1,0,1,1,1,0,6.3333335,1.2520335,1.4780478,1.8654455
Arizona,AZ,160294,58150,"Queencreek Town, AZ",City,5,5,3,4,2,2,1,0,1,0,0,0,1,1,0,0,0,1,5,5,5,5,5,5,5,5,5,5,3,3,5,5,4,4,2,2,2,2,2,2,0,0,0,0,0,0,1,1,1,1,0,0,4,4,4,4,100,100,6,6,0,0,4.5,4.5,4.5,1.5,1.5,1.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Cynthia Seelhammer,3,3,0,0,0,0,"Phoenix-Mesa, AZ MSA",6200,AZ,6200,AZ,,1.3725973,1.1809753,3,2,3,0,1,1,1,0,4,1.3903129,23.567476,17.485703
